country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro",2026-08-07 11:00:00,22.248853,70.776774,SO2,10.0,12.0,11.0
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro",2026-08-07 11:00:00,22.248853,70.776774,CO,89.0,93.0,91.0
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-08-07 11:00:00,21.217779,72.834787,PM2.5,12.0,54.0,30.0
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-08-07 11:00:00,21.217779,72.834787,SO2,6.0,8.0,7.0
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-08-07 11:00:00,22.320153,73.216285,PM2.5,23.0,109.0,57.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-08-07 11:00:00,28.4501238,77.0263051,PM2.5,2.0,500.0,100.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",2026-08-07 11:00:00,28.4275,77.1465,PM2.5,46.0,500.0,155.0
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-08-07 11:00:00,29.307814,76.337619,NH3,12.0,15.0,13.0
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-08-07 11:00:00,29.307814,76.337619,CO,6.0,111.0,54.0
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-08-07 11:00:00,29.307814,76.337619,OZONE,7.0,12.0,9.0
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-08-07 11:00:00,29.8006,76.4155,NO2,20.0,25.0,22.0
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-08-07 11:00:00,29.6953,77.0027,PM2.5,14.0,370.0,113.0
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-08-07 11:00:00,29.6953,77.0027,OZONE,6.0,13.0,8.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-08-07 11:00:00,22.969611,72.6435,PM10,62.0,120.0,103.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-08-07 11:00:00,22.969611,72.6435,CO,27.0,47.0,36.0
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-08-07 11:00:00,28.6701,76.9254,PM10,28.0,115.0,54.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2026-08-07 11:00:00,28.3419248,77.319699,NO2,19.0,21.0,20.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2026-08-07 11:00:00,28.3419248,77.319699,NH3,4.0,5.0,4.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-08-07 11:00:00,28.806223,76.141105,NO2,7.0,10.0,9.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-08-07 11:00:00,28.806223,76.141105,NH3,2.0,3.0,2.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-08-07 11:00:00,28.806223,76.141105,SO2,12.0,13.0,12.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-08-07 11:00:00,22.977134,72.553024,CO,3.0,45.0,15.0
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-08-07 11:00:00,23.076793,72.627874,NH3,1.0,5.0,2.0
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-08-07 11:00:00,23.076793,72.627874,OZONE,3.0,6.0,4.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-08-07 11:00:00,23.041137,72.456691,PM10,4.0,81.0,41.0
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-08-07 11:00:00,21.755417,72.139056,OZONE,12.0,14.0,13.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2026-08-07 11:00:00,23.243639,72.68994,PM2.5,2.0,51.0,25.0
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-08-07 11:00:00,23.023389,72.515201,NH3,2.0,2.0,2.0
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-08-07 11:00:00,23.023389,72.515201,CO,1.0,12.0,6.0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-08-07 11:00:00,23.002657,72.591912,NO2,33.0,34.0,34.0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-08-07 11:00:00,23.002657,72.591912,OZONE,28.0,31.0,29.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-08-07 11:00:00,23.016834,72.625775,PM2.5,39.0,89.0,72.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-08-07 11:00:00,22.977134,72.553024,PM2.5,3.0,11.0,6.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-08-07 11:00:00,22.977134,72.553024,SO2,11.0,45.0,33.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-08-07 11:00:00,28.656756,77.227234,CO,64.0,77.0,68.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-08-07 11:00:00,28.531346,77.190156,PM2.5,18.0,80.0,50.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-08-07 11:00:00,28.531346,77.190156,NO2,19.0,82.0,44.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-08-07 11:00:00,28.531346,77.190156,NH3,9.0,17.0,13.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-08-07 11:00:00,28.530785,77.271255,PM10,19.0,90.0,55.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-08-07 11:00:00,28.530785,77.271255,NO2,13.0,43.0,27.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-07 11:00:00,28.73282,77.170633,PM10,13.0,162.0,77.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-08-07 11:00:00,28.73282,77.170633,CO,54.0,68.0,61.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-08-07 11:00:00,23.107969,72.574648,PM10,26.0,93.0,57.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-08-07 11:00:00,23.107969,72.574648,SO2,7.0,12.0,9.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-08-07 11:00:00,26.200388,78.147714,SO2,2.0,28.0,12.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-08-07 11:00:00,26.200388,78.147714,CO,44.0,57.0,49.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-08-07 11:00:00,26.259242,78.216432,PM10,8.0,65.0,28.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-08-07 11:00:00,26.259242,78.216432,OZONE,37.0,58.0,45.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-08-07 11:00:00,22.431,75.5213,NH3,4.0,7.0,5.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-08-07 11:00:00,22.431,75.5213,SO2,23.0,25.0,25.0
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-08-07 11:00:00,22.7524,75.8872,NO2,2.0,3.0,3.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2026-08-07 11:00:00,22.678,75.8559,SO2,32.0,37.0,35.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2026-08-07 11:00:00,22.678,75.8559,OZONE,4.0,5.0,5.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-08-07 11:00:00,23.168606,79.932247,SO2,4.0,8.0,6.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-08-07 11:00:00,23.142888,79.916147,NO2,21.0,39.0,27.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-08-07 11:00:00,23.142888,79.916147,SO2,6.0,7.0,7.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-08-07 11:00:00,23.142888,79.916147,CO,22.0,35.0,30.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-08-07 11:00:00,23.163174,79.973061,NO2,7.0,11.0,9.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-08-07 11:00:00,23.163174,79.973061,NH3,3.0,3.0,3.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-08-07 11:00:00,23.50016,80.23284,NO2,10.0,18.0,13.0
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-08-07 11:00:00,30.1480566,77.2893471,CO,19.0,28.0,23.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-08-07 11:00:00,30.943887,76.801991,NO2,7.0,24.0,17.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-08-07 11:00:00,30.943887,76.801991,NH3,5.0,11.0,8.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-08-07 11:00:00,30.943887,76.801991,SO2,12.0,19.0,15.0
India,Jammu and Kashmir,Pampore,"Khrew, Pampore - JKPCC",2026-08-07 11:00:00,34.031606,75.009712,PM10,22.0,113.0,56.0
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-08-07 11:00:00,34.06313,74.96017,PM2.5,25.0,47.0,37.0
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-08-07 11:00:00,34.06313,74.96017,PM10,53.0,163.0,83.0
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-08-07 11:00:00,34.06313,74.96017,NO2,12.0,13.0,13.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-08-07 11:00:00,23.80569,86.44268,OZONE,13.0,20.0,16.0
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",2026-08-07 11:00:00,23.707909,86.41467,NO2,8.0,8.0,8.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-08-07 11:00:00,17.336318,76.847397,OZONE,13.0,15.0,13.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-08-07 11:00:00,15.34763,76.181767,NO2,29.0,32.0,31.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-08-07 11:00:00,12.415911,75.73505,NO2,2.0,3.0,2.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-08-07 11:00:00,12.415911,75.73505,NH3,1.0,1.0,1.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-08-07 11:00:00,12.415911,75.73505,CO,7.0,14.0,11.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2026-08-07 11:00:00,12.88925,74.853,NO2,1.0,9.0,4.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-08-07 11:00:00,12.21041,76.37376,OZONE,12.0,34.0,20.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-08-07 11:00:00,12.733409,77.298051,CO,21.0,33.0,27.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2026-08-07 11:00:00,13.94,75.555917,PM2.5,22.0,32.0,30.0
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",2026-08-07 11:00:00,19.215784,73.199781,NH3,2.0,3.0,2.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-08-07 11:00:00,20.939198,77.765701,NO2,3.0,20.0,7.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-08-07 11:00:00,20.939198,77.765701,NH3,2.0,5.0,3.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-08-07 11:00:00,20.939198,77.765701,SO2,1.0,8.0,6.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-08-07 11:00:00,20.9402359,77.7895248,NO2,2.0,6.0,4.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-08-07 11:00:00,20.9402359,77.7895248,CO,10.0,17.0,13.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2026-08-07 11:00:00,19.8389439,75.244448,PM10,45.0,56.0,50.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2026-08-07 11:00:00,19.87562,75.38731,PM10,3.0,104.0,55.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2026-08-07 11:00:00,19.863756,75.321188,OZONE,8.0,9.0,9.0
India,Maharashtra,Beed,"Bir, Beed - MPCB",2026-08-07 11:00:00,18.988474,75.753873,PM2.5,2.0,48.0,24.0
India,Maharashtra,Beed,"Bir, Beed - MPCB",2026-08-07 11:00:00,18.988474,75.753873,CO,11.0,23.0,16.0
India,Maharashtra,Beed,"Bir, Beed - MPCB",2026-08-07 11:00:00,18.988474,75.753873,OZONE,13.0,16.0,15.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2026-08-07 11:00:00,23.838586,78.759431,SO2,3.0,6.0,5.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-08-07 11:00:00,24.58434363,80.8549414,PM2.5,48.0,51.0,50.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-08-07 11:00:00,24.58434363,80.8549414,PM10,70.0,71.0,70.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-08-07 11:00:00,24.58434363,80.8549414,NO2,12.0,13.0,13.0
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",2026-08-07 11:00:00,23.1633321,75.800225,SO2,3.0,5.0,4.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-08-07 11:00:00,19.10122,74.73339,PM10,25.0,109.0,51.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2026-08-07 11:00:00,16.7602,77.1428,NO2,11.0,20.0,17.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-08-07 11:00:00,8.8787,76.6073,PM2.5,60.0,82.0,73.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-08-07 11:00:00,8.8787,76.6073,NO2,8.0,10.0,9.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-08-07 11:00:00,8.5149093,76.9435879,OZONE,8.0,16.0,12.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-08-07 11:00:00,8.5637,76.8865,SO2,4.0,7.0,6.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-08-07 11:00:00,8.5637,76.8865,CO,21.0,24.0,22.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2026-08-07 11:00:00,10.5324,76.2159,PM10,46.0,60.0,54.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2026-08-07 11:00:00,10.5324,76.2159,NO2,6.0,8.0,7.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-08-07 11:00:00,12.9135218,77.5950804,NH3,4.0,4.0,4.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-08-07 11:00:00,12.9135218,77.5950804,SO2,19.0,20.0,19.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-08-07 11:00:00,12.9135218,77.5950804,CO,50.0,57.0,55.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2026-08-07 11:00:00,12.920984,77.584908,PM2.5,25.0,55.0,40.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2026-08-07 11:00:00,11.55358,76.55521,PM10,30.0,59.0,45.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2026-08-07 11:00:00,11.55358,76.55521,NO2,15.0,36.0,26.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2026-08-07 11:00:00,13.428828,77.731418,PM2.5,12.0,36.0,22.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2026-08-07 11:00:00,15.411456,75.638133,PM10,29.0,42.0,35.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2026-08-07 11:00:00,15.411456,75.638133,NH3,4.0,6.0,5.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-08-07 11:00:00,23.210494,77.425409,PM2.5,2.0,20.0,7.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-08-07 11:00:00,23.210494,77.425409,OZONE,21.0,45.0,28.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-08-07 11:00:00,23.233584,77.400574,OZONE,22.0,39.0,27.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2026-08-07 11:00:00,23.264759,77.381568,CO,5.0,7.0,6.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-08-07 11:00:00,22.9682591,76.064118,PM2.5,10.0,53.0,25.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-08-07 11:00:00,22.9682591,76.064118,NO2,62.0,103.0,79.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2026-08-07 11:00:00,26.203442,78.193251,PM10,16.0,40.0,26.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2026-08-07 11:00:00,26.203442,78.193251,OZONE,55.0,67.0,58.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2026-08-07 11:00:00,16.172806,75.659694,SO2,10.0,10.0,10.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2026-08-07 11:00:00,16.172806,75.659694,CO,8.0,36.0,22.0
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",2026-08-07 11:00:00,12.9352049,77.6814488,PM2.5,55.0,61.0,60.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-08-07 11:00:00,12.951913,77.539784,PM2.5,12.0,53.0,26.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-08-07 11:00:00,12.951913,77.539784,SO2,14.0,51.0,35.0
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-08-07 11:00:00,12.7816279,77.6299145,CO,38.0,39.0,39.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-08-07 11:00:00,19.0243902,73.0406721,CO,1.0,42.0,20.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-08-07 11:00:00,19.309073,73.057223,NH3,5.0,10.0,8.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-08-07 11:00:00,19.309073,73.057223,CO,14.0,18.0,16.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-08-07 11:00:00,19.786089,72.757971,NH3,1.0,8.0,5.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-08-07 11:00:00,19.786089,72.757971,CO,14.0,67.0,27.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-08-07 11:00:00,20.918946,74.776388,NH3,1.0,1.0,1.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-08-07 11:00:00,20.918946,74.776388,SO2,1.0,2.0,2.0
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",2026-08-07 11:00:00,19.710842,77.151824,PM2.5,7.0,28.0,16.0
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",2026-08-07 11:00:00,19.710842,77.151824,SO2,0.0,3.0,2.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-08-07 11:00:00,21.001264,75.565602,PM10,13.0,186.0,43.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2026-08-07 11:00:00,19.0575752,73.0151367,OZONE,4.0,11.0,6.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2026-08-07 11:00:00,19.090337,73.014232,CO,7.0,43.0,16.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2026-08-07 11:00:00,19.265594,76.761463,PM2.5,20.0,39.0,28.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2026-08-07 11:00:00,19.265594,76.761463,SO2,0.0,3.0,2.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-08-07 11:00:00,18.59051,73.77946,OZONE,15.0,25.0,20.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2026-08-07 11:00:00,18.63673,73.82487,OZONE,14.0,20.0,16.0
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",2026-08-07 11:00:00,18.664282,73.763966,PM2.5,7.0,37.0,17.0
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",2026-08-07 11:00:00,18.640051,73.848956,NO2,20.0,44.0,33.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-08-07 11:00:00,18.547056,73.826908,NO2,6.0,14.0,9.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2026-08-07 11:00:00,19.1653323,72.922099,PM10,25.0,141.0,79.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-08-07 11:00:00,19.04946,72.923,CO,48.0,62.0,57.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-08-07 11:00:00,18.96702,72.84214,NH3,3.0,7.0,5.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-08-07 11:00:00,18.96702,72.84214,SO2,3.0,12.0,10.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-08-07 11:00:00,21.143383,79.048912,NO2,6.0,12.0,9.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-08-07 11:00:00,21.143383,79.048912,OZONE,7.0,9.0,8.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-08-07 11:00:00,21.14472,79.107595,NH3,2.0,7.0,4.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-08-07 11:00:00,21.14472,79.107595,SO2,1.0,24.0,7.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-08-07 11:00:00,21.14472,79.107595,OZONE,2.0,6.0,3.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-08-07 11:00:00,21.121801,79.04952,NO2,10.0,17.0,13.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-08-07 11:00:00,21.121801,79.04952,NH3,1.0,5.0,3.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-08-07 11:00:00,21.152875,79.0517531,CO,8.0,38.0,22.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-08-07 11:00:00,18.547056,73.826908,CO,26.0,40.0,31.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-08-07 11:00:00,18.547056,73.826908,OZONE,10.0,15.0,13.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-08-07 11:00:00,18.530085,73.849598,PM10,18.0,45.0,26.0
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-08-07 11:00:00,18.57304,73.927715,PM2.5,11.0,47.0,29.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-08-07 11:00:00,18.536457,73.805454,PM2.5,20.0,39.0,28.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-08-07 11:00:00,18.536457,73.805454,PM10,21.0,53.0,35.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-08-07 11:00:00,18.536457,73.805454,OZONE,4.0,9.0,7.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2026-08-07 11:00:00,17.6336264,75.9132495,NH3,6.0,18.0,9.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-08-07 11:00:00,21.001264,75.565602,CO,14.0,28.0,21.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-08-07 11:00:00,21.001264,75.565602,OZONE,21.0,32.0,27.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2026-08-07 11:00:00,19.25292,73.142019,NO2,36.0,37.0,36.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2026-08-07 11:00:00,16.6870449,74.2505872,OZONE,14.0,19.0,17.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2026-08-07 11:00:00,18.39963,76.57452,SO2,3.0,5.0,4.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2026-08-07 11:00:00,18.39963,76.57452,CO,7.0,18.0,12.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2026-08-07 11:00:00,18.39963,76.57452,OZONE,16.0,25.0,19.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2026-08-07 11:00:00,18.1023399,73.4783687,PM2.5,46.0,53.0,50.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2026-08-07 11:00:00,19.296481,72.840923,NO2,1.0,6.0,3.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-08-07 11:00:00,19.215859,72.831718,PM10,33.0,35.0,34.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-08-07 11:00:00,19.0364585,72.8954371,NH3,12.0,24.0,17.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-08-07 11:00:00,19.0364585,72.8954371,SO2,0.0,3.0,2.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-08-07 11:00:00,19.0364585,72.8954371,OZONE,0.0,16.0,3.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-08-07 11:00:00,19.0632143,72.8456324,PM10,14.0,53.0,34.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-08-07 11:00:00,19.0632143,72.8456324,NO2,10.0,16.0,12.0
